Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,
859.600159,18.423247,-0.246085,859.600159,18.616020,-0.449301,859.600159,18.576689,-0.719093,859.600159,18.577772,-0.284971,859.600159,18.631489,-0.506053,859.600159,18.514172,-0.629391,859.600159,18.624031,-0.403502,859.600159,18.541458,-0.550907,
860.108398,18.431415,-0.177506,860.108398,18.616751,-0.423430,860.108398,18.593644,-0.710648,860.108398,18.567802,-0.210917,860.108398,18.605366,-0.524674,860.108398,18.522760,-0.698830,860.108398,18.607060,-0.296650,860.108398,18.524915,-0.346485,
860.616577,18.470428,-0.156471,860.616577,18.645371,-0.404671,860.616577,18.632625,-0.777130,860.616577,18.549513,-0.246375,860.616577,18.621312,-0.557561,860.616577,18.554754,-0.678606,860.616577,18.648646,-0.270443,860.616577,18.565436,-0.461416,
861.124817,18.434582,-0.158150,861.124817,18.620585,-0.374044,861.124817,18.636130,-0.768763,861.124817,18.529775,-0.203820,861.124817,18.627759,-0.467416,861.124817,18.540995,-0.566243,861.124817,18.652770,-0.378220,861.124817,18.519760,-0.417529,
861.632996,18.457920,-0.192326,861.632996,18.637562,-0.447624,861.632996,18.610595,-0.848933,861.632996,18.531193,-0.184071,861.632996,18.610227,-0.562367,861.632996,18.536706,-0.590374,861.632996,18.657165,-0.328893,861.632996,18.544184,-0.369563,
862.141235,18.435894,-0.298003,862.141235,18.631726,-0.456816,862.141235,18.584780,-0.670480,862.141235,18.543841,-0.129314,862.141235,18.621741,-0.429540,862.141235,18.506067,-0.632680,862.141235,18.614017,-0.410532,862.141235,18.532526,-0.502745,
862.649475,18.384811,-0.237092,862.649475,18.656823,-0.397563,862.649475,18.613560,-0.673833,862.649475,18.494473,-0.198194,862.649475,18.607211,-0.479510,862.649475,18.515451,-0.701182,862.649475,18.642933,-0.376291,862.649475,18.510195,-0.354293,
863.157654,18.404077,-0.118709,863.157654,18.640604,-0.382718,863.157654,18.621196,-0.719519,863.157654,18.518364,-0.180410,863.157654,18.632054,-0.408848,863.157654,18.496683,-0.731526,863.157654,18.615792,-0.440888,863.157654,18.552023,-0.309844,
863.665894,18.401435,-0.121345,863.665894,18.618965,-0.403521,863.665894,18.619100,-0.741504,863.665894,18.521076,-0.223001,863.665894,18.621794,-0.592340,863.665894,18.538838,-0.682435,863.665894,18.624934,-0.331041,863.665894,18.521011,-0.360987,
864.174133,18.413936,-0.194733,864.174133,18.608222,-0.398824,864.174133,18.584522,-0.588261,864.174133,18.505792,-0.203510,864.174133,18.597604,-0.577477,864.174133,18.499496,-0.627782,864.174133,18.624385,-0.342779,864.174133,18.477293,-0.355329,
864.682373,18.430414,-0.283918,864.682373,18.644856,-0.497778,864.682373,18.660936,-0.597629,864.682373,18.543367,-0.136854,864.682373,18.627709,-0.426193,864.682373,18.501342,-0.632288,864.682373,18.660877,-0.446482,864.682373,18.560528,-0.327091,
865.190674,18.430537,-0.109934,865.190674,18.610102,-0.424613,865.190674,18.586186,-0.755964,865.190674,18.549542,-0.168659,865.190674,18.593562,-0.482557,865.190674,18.501098,-0.667568,865.190674,18.635615,-0.339716,865.190674,18.530122,-0.371126,
865.698914,18.420937,-0.192520,865.698914,18.617414,-0.451865,865.698914,18.594951,-0.796686,865.698914,18.530930,-0.220747,865.698914,18.598069,-0.561263,865.698914,18.495195,-0.655396,865.698914,18.625644,-0.447255,865.698914,18.519543,-0.410397,
866.207153,18.388380,-0.109524,866.207153,18.618840,-0.467645,866.207153,18.613151,-0.782361,866.207153,18.544489,-0.231077,866.207153,18.617244,-0.469945,866.207153,18.526608,-0.526231,866.207153,18.618313,-0.479785,866.207153,18.550304,-0.344130,
866.715393,18.357497,-0.218342,866.715393,18.621033,-0.351625,866.715393,18.586838,-0.726933,866.715393,18.507963,-0.202003,866.715393,18.564628,-0.499414,866.715393,18.498505,-0.605521,866.715393,18.621184,-0.381680,866.715393,18.477857,-0.406497,
867.223694,18.426919,-0.117701,867.223694,18.607527,-0.505250,867.223694,18.627825,-0.720570,867.223694,18.503036,-0.302496,867.223694,18.566011,-0.566598,867.223694,18.496061,-0.615864,867.223694,18.594229,-0.266480,867.223694,18.519705,-0.387438,
867.731934,18.399060,-0.210293,867.731934,18.598910,-0.316817,867.731934,18.601249,-0.644289,867.731934,18.483855,-0.124992,867.731934,18.620022,-0.566971,867.731934,18.515903,-0.720785,867.731934,18.605202,-0.275938,867.731934,18.527585,-0.366146,
868.240234,18.445442,-0.145921,868.240234,18.602888,-0.410747,868.240234,18.645877,-0.725268,868.240234,18.528035,-0.176518,868.240234,18.604153,-0.485069,868.240234,18.488904,-0.660699,868.240234,18.605975,-0.404638,868.240234,18.528474,-0.408571,
868.748535,18.423496,-0.267980,868.748535,18.633257,-0.422344,868.748535,18.618000,-0.695081,868.748535,18.553271,-0.212208,868.748535,18.594485,-0.573898,868.748535,18.493155,-0.665447,868.748535,18.585503,-0.361618,868.748535,18.538990,-0.460329,
869.256836,18.431764,-0.239043,869.256836,18.635709,-0.335383,869.256836,18.627121,-0.662001,869.256836,18.531782,-0.217712,869.256836,18.619613,-0.518521,869.256836,18.506135,-0.665941,869.256836,18.645396,-0.313242,869.256836,18.559459,-0.319495,
869.765076,18.429241,-0.211629,869.765076,18.620286,-0.492020,869.765076,18.610671,-0.735359,869.765076,18.526369,-0.184773,869.765076,18.632727,-0.469293,869.765076,18.529011,-0.649310,869.765076,18.660519,-0.430625,869.765076,18.503067,-0.383966,
870.273376,18.405068,-0.164904,870.273376,18.623451,-0.418999,870.273376,18.629810,-0.709024,870.273376,18.558087,-0.131050,870.273376,18.582487,-0.484643,870.273376,18.489740,-0.640028,870.273376,18.651910,-0.314474,870.273376,18.475864,-0.401806,
870.781677,18.426355,-0.179064,870.781677,18.609753,-0.434200,870.781677,18.639686,-0.806268,870.781677,18.542098,-0.199931,870.781677,18.625044,-0.424198,870.781677,18.497143,-0.737522,870.781677,18.649955,-0.289606,870.781677,18.528368,-0.408160,
871.289978,18.357954,-0.202953,871.289978,18.564787,-0.416832,871.289978,18.591163,-0.711292,871.289978,18.489016,-0.042582,871.289978,18.560800,-0.497546,871.289978,18.481903,-0.729050,871.289978,18.581342,-0.419824,871.289978,18.511227,-0.422886,
871.798340,18.383906,-0.221714,871.798340,18.625739,-0.349202,871.798340,18.560537,-0.708760,871.798340,18.497585,-0.096970,871.798340,18.585691,-0.490956,871.798340,18.510646,-0.687085,871.798340,18.612709,-0.451011,871.798340,18.500821,-0.398750,
872.306641,18.408141,-0.172022,872.306641,18.655757,-0.481104,872.306641,18.644260,-0.668095,872.306641,18.574356,-0.255732,872.306641,18.628178,-0.407394,872.306641,18.515408,-0.622427,872.306641,18.657543,-0.387525,872.306641,18.563508,-0.463482,
872.814941,18.405107,-0.208515,872.814941,18.605288,-0.481057,872.814941,18.619585,-0.574922,872.814941,18.546149,-0.214024,872.814941,18.611217,-0.426926,872.814941,18.544808,-0.715900,872.814941,18.595182,-0.392807,872.814941,18.537766,-0.324350,
873.323303,18.423669,-0.162943,873.323303,18.619096,-0.286971,873.323303,18.616781,-0.743573,873.323303,18.543743,-0.181832,873.323303,18.617029,-0.529080,873.323303,18.505050,-0.735433,873.323303,18.637788,-0.319663,873.323303,18.524613,-0.390461,
873.831604,18.425911,-0.156570,873.831604,18.660594,-0.307554,873.831604,18.612124,-0.718634,873.831604,18.548972,-0.197710,873.831604,18.633805,-0.486196,873.831604,18.540526,-0.672928,873.831604,18.644705,-0.368382,873.831604,18.525997,-0.418042,
874.339966,18.367387,-0.156056,874.339966,18.590548,-0.423406,874.339966,18.597435,-0.666318,874.339966,18.513456,-0.126383,874.339966,18.597416,-0.423550,874.339966,18.516955,-0.673191,874.339966,18.593573,-0.411824,874.339966,18.489720,-0.356534,
874.848267,18.376858,-0.186527,874.848267,18.618167,-0.527340,874.848267,18.628559,-0.626200,874.848267,18.534220,-0.163030,874.848267,18.598092,-0.467823,874.848267,18.535834,-0.600632,874.848267,18.620447,-0.357615,874.848267,18.548306,-0.471136,
875.356628,18.417210,-0.161134,875.356628,18.631940,-0.413554,875.356628,18.573671,-0.752579,875.356628,18.544810,-0.164797,875.356628,18.588316,-0.572608,875.356628,18.499033,-0.667114,875.356628,18.605851,-0.363146,875.356628,18.527749,-0.299126,
875.864990,18.412949,-0.182864,875.864990,18.625180,-0.452083,875.864990,18.594826,-0.764350,875.864990,18.543242,-0.133303,875.864990,18.562668,-0.569443,875.864990,18.485519,-0.665871,875.864990,18.593873,-0.357443,875.864990,18.540660,-0.320540,
876.373352,18.419162,-0.209979,876.373352,18.654515,-0.378953,876.373352,18.643734,-0.690664,876.373352,18.559070,-0.215525,876.373352,18.593452,-0.510360,876.373352,18.481818,-0.646823,876.373352,18.634466,-0.432181,876.373352,18.524869,-0.413625,
876.881714,18.442972,-0.214100,876.881714,18.654248,-0.288067,876.881714,18.629751,-0.651877,876.881714,18.572580,-0.181340,876.881714,18.617443,-0.370272,876.881714,18.514951,-0.709198,876.881714,18.627216,-0.370093,876.881714,18.593263,-0.425616,
877.390076,18.430022,-0.174567,877.390076,18.633981,-0.440013,877.390076,18.641755,-0.774537,877.390076,18.536910,-0.140420,877.390076,18.576009,-0.514093,877.390076,18.531888,-0.686486,877.390076,18.631522,-0.321086,877.390076,18.562373,-0.301951,
877.898438,18.393910,-0.051835,877.898438,18.633805,-0.335475,877.898438,18.652559,-0.719418,877.898438,18.532399,-0.097605,877.898438,18.634747,-0.436439,877.898438,18.524762,-0.721577,877.898438,18.652642,-0.232539,877.898438,18.521236,-0.281180,
878.406799,18.410684,-0.181429,878.406799,18.644987,-0.421803,878.406799,18.609078,-0.738547,878.406799,18.547740,-0.075974,878.406799,18.649597,-0.407551,878.406799,18.539835,-0.669294,878.406799,18.625943,-0.336428,878.406799,18.557991,-0.499190,
878.915161,18.409727,-0.071448,878.915161,18.669010,-0.448785,878.915161,18.581768,-0.619129,878.915161,18.523852,-0.131943,878.915161,18.592547,-0.513486,878.915161,18.522680,-0.740201,878.915161,18.640541,-0.394888,878.915161,18.509402,-0.399030,
879.423584,18.407942,-0.138317,879.423584,18.656264,-0.447563,879.423584,18.630118,-0.617665,879.423584,18.548223,-0.219882,879.423584,18.603663,-0.526653,879.423584,18.522934,-0.736603,879.423584,18.650221,-0.392004,879.423584,18.561863,-0.382932,
879.931946,18.391070,-0.176058,879.931946,18.604121,-0.388726,879.931946,18.607714,-0.796342,879.931946,18.508786,-0.045017,879.931946,18.607468,-0.459898,879.931946,18.490451,-0.662801,879.931946,18.598367,-0.193632,879.931946,18.530027,-0.324393,
880.440369,18.430646,-0.124643,880.440369,18.635000,-0.441675,880.440369,18.618952,-0.712551,880.440369,18.515105,-0.114597,880.440369,18.616061,-0.444881,880.440369,18.545460,-0.653025,880.440369,18.624810,-0.381012,880.440369,18.571662,-0.334492,
880.948730,18.409495,-0.061209,880.948730,18.606934,-0.460304,880.948730,18.600736,-0.743716,880.948730,18.555634,-0.086082,880.948730,18.620789,-0.529127,880.948730,18.484350,-0.697506,880.948730,18.606380,-0.351148,880.948730,18.517958,-0.369507,
881.457153,18.355540,-0.169816,881.457153,18.605397,-0.489304,881.457153,18.625425,-0.783624,881.457153,18.523117,-0.194598,881.457153,18.585094,-0.518819,881.457153,18.517036,-0.697045,881.457153,18.644191,-0.349300,881.457153,18.521779,-0.317363,
881.965515,18.420318,-0.051695,881.965515,18.645112,-0.359505,881.965515,18.624324,-0.721051,881.965515,18.550650,-0.129692,881.965515,18.621326,-0.304780,881.965515,18.516862,-0.665367,881.965515,18.675212,-0.201427,881.965515,18.564566,-0.413985,
882.473938,18.446013,-0.268339,882.473938,18.629347,-0.422795,882.473938,18.612610,-0.736639,882.473938,18.557341,-0.102308,882.473938,18.611372,-0.404768,882.473938,18.491360,-0.658247,882.473938,18.653132,-0.368784,882.473938,18.530379,-0.369969,
882.982361,18.417390,-0.269520,882.982361,18.634035,-0.445536,882.982361,18.614215,-0.763085,882.982361,18.546298,-0.216217,882.982361,18.597173,-0.517931,882.982361,18.564990,-0.631326,882.982361,18.614592,-0.311848,882.982361,18.542463,-0.297403,
883.490784,18.417325,-0.163490,883.490784,18.638053,-0.361124,883.490784,18.606591,-0.679124,883.490784,18.569529,-0.273807,883.490784,18.640428,-0.452608,883.490784,18.535834,-0.556865,883.490784,18.677116,-0.331667,883.490784,18.582705,-0.368868,
883.999207,18.399213,-0.136519,883.999207,18.600963,-0.410864,883.999207,18.613139,-0.671106,883.999207,18.524728,-0.213150,883.999207,18.575623,-0.473287,883.999207,18.544991,-0.722355,883.999207,18.638207,-0.363484,883.999207,18.548068,-0.425023,
884.507629,18.420279,-0.100345,884.507629,18.627932,-0.372276,884.507629,18.600996,-0.694364,884.507629,18.548509,-0.211862,884.507629,18.621578,-0.516556,884.507629,18.492497,-0.717264,884.507629,18.595519,-0.280847,884.507629,18.520945,-0.361248,
885.016052,18.391145,-0.123364,885.016052,18.585645,-0.429203,885.016052,18.582835,-0.725871,885.016052,18.528093,-0.228345,885.016052,18.594022,-0.475781,885.016052,18.502506,-0.610336,885.016052,18.608172,-0.365217,885.016052,18.511247,-0.389683,
885.524536,18.423750,-0.180936,885.524536,18.622406,-0.402903,885.524536,18.584636,-0.601122,885.524536,18.538899,-0.120208,885.524536,18.596278,-0.481166,885.524536,18.503726,-0.674115,885.524536,18.649131,-0.291104,885.524536,18.547945,-0.337557,
886.032959,18.388572,-0.103249,886.032959,18.630077,-0.438009,886.032959,18.630479,-0.706087,886.032959,18.553118,-0.170307,886.032959,18.589391,-0.482493,886.032959,18.529649,-0.652522,886.032959,18.619454,-0.237589,886.032959,18.534464,-0.257073,
886.541443,18.409778,-0.076261,886.541443,18.635720,-0.468676,886.541443,18.611463,-0.811923,886.541443,18.537014,-0.129199,886.541443,18.610983,-0.434293,886.541443,18.485546,-0.693298,886.541443,18.657575,-0.361379,886.541443,18.535785,-0.355067,
887.049866,18.402724,-0.060872,887.049866,18.592366,-0.367434,887.049866,18.638943,-0.748013,887.049866,18.505480,-0.143496,887.049866,18.642174,-0.502365,887.049866,18.524857,-0.725557,887.049866,18.633147,-0.336747,887.049866,18.521546,-0.334727,
887.558350,18.398354,-0.192229,887.558350,18.579849,-0.383127,887.558350,18.602243,-0.685290,887.558350,18.519575,-0.165343,887.558350,18.595214,-0.489993,887.558350,18.471347,-0.681600,887.558350,18.631641,-0.306172,887.558350,18.535735,-0.427944,
888.066772,18.386127,-0.235965,888.066772,18.647097,-0.452513,888.066772,18.613893,-0.677408,888.066772,18.538130,-0.167430,888.066772,18.594456,-0.422156,888.066772,18.518259,-0.675267,888.066772,18.630116,-0.429655,888.066772,18.521800,-0.383927,
888.575256,18.404534,-0.197112,888.575256,18.632029,-0.392970,888.575256,18.657755,-0.806747,888.575256,18.539858,-0.030990,888.575256,18.615190,-0.518561,888.575256,18.526022,-0.623161,888.575256,18.627075,-0.297879,888.575256,18.564266,-0.479523,
889.083740,18.383179,-0.118580,889.083740,18.594710,-0.435535,889.083740,18.593362,-0.683478,889.083740,18.509648,-0.032519,889.083740,18.597200,-0.568917,889.083740,18.501248,-0.657192,889.083740,18.630072,-0.305355,889.083740,18.558288,-0.481731,
889.592224,18.406093,-0.188482,889.592224,18.654716,-0.460210,889.592224,18.655767,-0.723410,889.592224,18.550275,-0.074693,889.592224,18.645231,-0.493488,889.592224,18.536176,-0.756250,889.592224,18.637940,-0.326524,889.592224,18.547065,-0.398726,
890.100708,18.439460,-0.183876,890.100708,18.613386,-0.529606,890.100708,18.626777,-0.875886,890.100708,18.530127,-0.130205,890.100708,18.655131,-0.478844,890.100708,18.530998,-0.760589,890.100708,18.644128,-0.310330,890.100708,18.550191,-0.383211,
890.609192,18.477670,-0.193620,890.609192,18.645805,-0.469600,890.609192,18.642756,-0.823254,890.609192,18.546657,-0.143676,890.609192,18.612409,-0.511870,890.609192,18.559102,-0.617627,890.609192,18.686736,-0.244818,890.609192,18.557091,-0.443130,
891.117676,18.375601,-0.193159,891.117676,18.601198,-0.490636,891.117676,18.598803,-0.727871,891.117676,18.496963,-0.157768,891.117676,18.543671,-0.499028,891.117676,18.493568,-0.683550,891.117676,18.609889,-0.408856,891.117676,18.513702,-0.454005,
891.626160,18.423283,-0.110930,891.626160,18.640972,-0.389989,891.626160,18.616854,-0.747240,891.626160,18.541269,-0.253763,891.626160,18.599832,-0.441192,891.626160,18.543302,-0.700328,891.626160,18.650273,-0.322449,891.626160,18.562332,-0.415778,
892.134644,18.405585,-0.140411,892.134644,18.634577,-0.377706,892.134644,18.612168,-0.628748,892.134644,18.545046,-0.227367,892.134644,18.617511,-0.504327,892.134644,18.515088,-0.741297,892.134644,18.642367,-0.330453,892.134644,18.529815,-0.337039,
892.643188,18.418061,-0.195714,892.643188,18.662008,-0.362954,892.643188,18.635089,-0.654932,892.643188,18.565326,-0.113075,892.643188,18.620408,-0.546930,892.643188,18.530480,-0.562704,892.643188,18.646594,-0.296711,892.643188,18.528481,-0.305388,
893.151672,18.427482,-0.136680,893.151672,18.656672,-0.333057,893.151672,18.654123,-0.636294,893.151672,18.577702,-0.137640,893.151672,18.612158,-0.487511,893.151672,18.532661,-0.562095,893.151672,18.662833,-0.334237,893.151672,18.558669,-0.338750,
893.660156,18.400907,-0.062907,893.660156,18.629701,-0.341932,893.660156,18.629724,-0.707602,893.660156,18.538546,-0.118417,893.660156,18.595547,-0.449375,893.660156,18.498587,-0.612706,893.660156,18.634571,-0.362396,893.660156,18.544292,-0.419354,
894.168701,18.393370,-0.117819,894.168701,18.639885,-0.387321,894.168701,18.621256,-0.609825,894.168701,18.546556,-0.127883,894.168701,18.621416,-0.484538,894.168701,18.516952,-0.786474,894.168701,18.654058,-0.296553,894.168701,18.539310,-0.298467,
894.677246,18.415169,-0.120211,894.677246,18.660401,-0.293270,894.677246,18.626634,-0.688218,894.677246,18.528878,-0.156643,894.677246,18.599694,-0.474316,894.677246,18.506701,-0.673922,894.677246,18.666669,-0.298003,894.677246,18.567036,-0.357344,
895.185730,18.391968,-0.128715,895.185730,18.579439,-0.455209,895.185730,18.580198,-0.659039,895.185730,18.505514,-0.106600,895.185730,18.629156,-0.431495,895.185730,18.499567,-0.729829,895.185730,18.635677,-0.337692,895.185730,18.550127,-0.400812,
895.694275,18.393681,-0.158555,895.694275,18.600559,-0.369008,895.694275,18.638613,-0.716694,895.694275,18.511014,-0.163892,895.694275,18.574699,-0.445508,895.694275,18.512190,-0.631406,895.694275,18.635017,-0.253342,895.694275,18.517390,-0.420195,
896.202820,18.420429,-0.161372,896.202820,18.648141,-0.438981,896.202820,18.636447,-0.711755,896.202820,18.548817,-0.146462,896.202820,18.617205,-0.493168,896.202820,18.524040,-0.722847,896.202820,18.655811,-0.314606,896.202820,18.531053,-0.290221,
896.711365,18.427406,-0.118449,896.711365,18.648974,-0.438031,896.711365,18.631757,-0.740115,896.711365,18.560770,-0.203507,896.711365,18.618630,-0.456767,896.711365,18.581046,-0.652510,896.711365,18.648128,-0.379668,896.711365,18.575325,-0.335274,
