Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,
460.093933,12.678760,0.086782,460.093933,13.085785,2.407376,460.093933,12.639132,0.226584,460.093933,12.905868,0.836617,460.093933,12.847429,0.192921,460.093933,12.786040,1.218220,460.093933,12.756163,1.400672,460.093933,12.797080,0.884653,
460.596588,12.678848,0.044797,460.596588,13.069738,2.342284,460.596588,12.673086,0.290065,460.596588,12.897792,1.051470,460.596588,12.831297,0.297063,460.596588,12.780009,1.234349,460.596588,12.789472,1.393253,460.596588,12.789420,0.630872,
461.099274,12.675947,0.109703,461.099274,13.091680,2.226636,461.099274,12.661274,0.227658,461.099274,12.912425,0.775303,461.099274,12.856529,0.226278,461.099274,12.812172,1.206979,461.099274,12.790069,1.438227,461.099274,12.809095,0.660348,
461.601959,12.677872,0.089708,461.601959,13.066129,2.326520,461.601959,12.674050,0.252868,461.601959,12.922205,0.952025,461.601959,12.846714,0.272289,461.601959,12.783671,1.172534,461.601959,12.756387,1.417460,461.601959,12.785487,0.757319,
462.104675,12.670888,0.114339,462.104675,13.071515,2.195127,462.104675,12.690108,0.136688,462.104675,12.908570,0.878670,462.104675,12.833471,0.212958,462.104675,12.780959,1.239537,462.104675,12.766155,1.308085,462.104675,12.793037,0.764843,
462.607391,12.699747,0.136186,462.607391,13.113306,2.309346,462.607391,12.680367,0.210469,462.607391,12.912959,0.947095,462.607391,12.841200,0.266439,462.607391,12.824287,1.145883,462.607391,12.770328,1.507272,462.607391,12.825018,0.665338,
463.110107,12.680724,0.038125,463.110107,13.066852,2.318942,463.110107,12.656410,0.083754,463.110107,12.885011,0.888022,463.110107,12.843424,0.245425,463.110107,12.813073,1.222357,463.110107,12.797902,1.269989,463.110107,12.807175,0.674798,
463.612823,12.691289,0.082718,463.612823,13.046299,2.416734,463.612823,12.663134,0.057682,463.612823,12.918593,0.912787,463.612823,12.844529,0.185866,463.612823,12.813940,1.220252,463.612823,12.781818,1.467877,463.612823,12.803580,0.818957,
464.115570,12.683194,0.134777,464.115570,13.075442,2.243059,464.115570,12.668370,0.115294,464.115570,12.915808,0.888257,464.115570,12.842673,0.180162,464.115570,12.795537,1.163518,464.115570,12.774752,1.296536,464.115570,12.827433,0.719148,
464.618317,12.704562,0.114390,464.618317,13.085279,2.246374,464.618317,12.664823,0.233556,464.618317,12.903960,0.848019,464.618317,12.822618,0.285000,464.618317,12.814825,1.124047,464.618317,12.794832,1.262935,464.618317,12.836160,0.766301,
465.121063,12.690732,0.027752,465.121063,13.078001,2.323460,465.121063,12.682037,0.090111,465.121063,12.907796,0.786950,465.121063,12.839823,0.304046,465.121063,12.814096,1.201635,465.121063,12.787476,1.356608,465.121063,12.811829,0.814400,
465.623840,12.716982,0.156293,465.623840,13.079372,2.266958,465.623840,12.698833,0.135907,465.623840,12.924791,0.841736,465.623840,12.856809,0.299593,465.623840,12.819650,1.157539,465.623840,12.804573,1.374901,465.623840,12.823962,0.716613,
466.126587,12.717089,0.080536,466.126587,13.084066,2.287194,466.126587,12.701048,0.108962,466.126587,12.919736,0.861357,466.126587,12.865813,0.184361,466.126587,12.811711,1.266657,466.126587,12.805033,1.357146,466.126587,12.824129,0.807607,
466.629395,12.700610,0.191050,466.629395,13.074316,2.324914,466.629395,12.695301,0.261509,466.629395,12.913253,0.815596,466.629395,12.852711,0.248836,466.629395,12.781282,1.135479,466.629395,12.782942,1.349620,466.629395,12.795712,0.733851,
467.132172,12.690028,0.049769,467.132172,13.094493,2.405450,467.132172,12.674796,0.201377,467.132172,12.904950,0.848643,467.132172,12.855823,0.213748,467.132172,12.803105,1.230709,467.132172,12.788118,1.349297,467.132172,12.816341,0.607184,
467.634979,12.707230,0.091288,467.634979,13.077548,2.308783,467.634979,12.715279,0.098215,467.634979,12.940329,0.799994,467.634979,12.870870,0.249728,467.634979,12.794595,1.206308,467.634979,12.794694,1.288714,467.634979,12.816389,0.693240,
468.137787,12.718148,0.159622,468.137787,13.100935,2.389626,468.137787,12.686267,0.107032,468.137787,12.916543,0.783697,468.137787,12.877878,0.275244,468.137787,12.799116,1.253619,468.137787,12.825032,1.403791,468.137787,12.847748,0.790729,
468.640594,12.708156,0.097000,468.640594,13.077291,2.317548,468.640594,12.687514,0.199254,468.640594,12.927656,0.872258,468.640594,12.864137,0.305017,468.640594,12.800543,1.312593,468.640594,12.812081,1.401610,468.640594,12.843515,0.766209,
469.143433,12.728862,0.237703,469.143433,13.099150,2.339277,469.143433,12.690542,0.188379,469.143433,12.922639,0.747828,469.143433,12.877726,0.188751,469.143433,12.831142,1.135196,469.143433,12.806965,1.413445,469.143433,12.810629,0.698395,
469.646271,12.694764,0.178844,469.646271,13.064639,2.271250,469.646271,12.694876,0.032781,469.646271,12.946030,0.733672,469.646271,12.847467,0.183420,469.646271,12.798875,1.248492,469.646271,12.819522,1.348385,469.646271,12.832100,0.835099,
470.149109,12.727744,0.062276,470.149109,13.080237,2.352328,470.149109,12.700887,0.037983,470.149109,12.931601,0.779709,470.149109,12.860795,0.258656,470.149109,12.806994,1.186707,470.149109,12.794249,1.229413,470.149109,12.785449,0.643369,
470.651947,12.724408,0.215288,470.651947,13.074474,2.310810,470.651947,12.699476,0.047314,470.651947,12.931853,0.851382,470.651947,12.862089,0.220536,470.651947,12.821566,1.204239,470.651947,12.798128,1.363318,470.651947,12.819695,0.791124,
471.154816,12.719547,0.064801,471.154816,13.072275,2.392857,471.154816,12.696802,0.081075,471.154816,12.932074,0.964519,471.154816,12.860907,0.251522,471.154816,12.801146,1.167488,471.154816,12.797091,1.296325,471.154816,12.858095,0.756675,
471.657684,12.757073,0.172187,471.657684,13.095893,2.366793,471.657684,12.702995,-0.021821,471.657684,12.950853,0.814484,471.657684,12.875168,0.279836,471.657684,12.809572,1.222633,471.657684,12.823083,1.351828,471.657684,12.840497,0.710886,
472.160583,12.760080,0.173538,472.160583,13.083336,2.399176,472.160583,12.705166,0.063037,472.160583,12.952813,0.767373,472.160583,12.899707,0.193602,472.160583,12.832545,1.285246,472.160583,12.826635,1.344365,472.160583,12.840550,0.787114,
472.663452,12.748879,0.237352,472.663452,13.080665,2.346976,472.663452,12.713944,0.091139,472.663452,12.963759,0.822933,472.663452,12.889328,0.183157,472.663452,12.828464,1.204968,472.663452,12.822224,1.411376,472.663452,12.840529,0.805791,
473.166351,12.722445,0.266460,473.166351,13.061790,2.326153,473.166351,12.706754,0.119145,473.166351,12.958808,0.852570,473.166351,12.866025,0.265375,473.166351,12.813107,1.212462,473.166351,12.827691,1.298566,473.166351,12.853403,0.682357,
473.669281,12.742684,0.090769,473.669281,13.084558,2.380975,473.669281,12.693171,0.050741,473.669281,12.951760,0.777780,473.669281,12.874550,0.296670,473.669281,12.834148,1.184907,473.669281,12.797259,1.339907,473.669281,12.839254,0.734429,
474.172180,12.737130,0.138296,474.172180,13.059199,2.322135,474.172180,12.698451,-0.010951,474.172180,12.938195,0.922397,474.172180,12.871914,0.144294,474.172180,12.802679,1.255340,474.172180,12.800018,1.301410,474.172180,12.832788,0.823467,
474.675110,12.724727,0.119852,474.675110,13.084361,2.341734,474.675110,12.720225,-0.009227,474.675110,12.953596,0.778051,474.675110,12.878968,0.135537,474.675110,12.814377,1.217064,474.675110,12.797817,1.274523,474.675110,12.836247,0.737077,
475.178040,12.733940,0.282217,475.178040,13.072079,2.401662,475.178040,12.700917,-0.061684,475.178040,12.946563,0.778270,475.178040,12.870886,0.217409,475.178040,12.851542,1.225131,475.178040,12.841776,1.365609,475.178040,12.854972,0.863718,
475.681000,12.752713,0.118910,475.681000,13.083738,2.274832,475.681000,12.726035,-0.019124,475.681000,12.959960,0.712231,475.681000,12.898653,0.274792,475.681000,12.817843,1.229738,475.681000,12.816542,1.324110,475.681000,12.825316,0.629153,
476.183929,12.744093,0.207162,476.183929,13.077937,2.306727,476.183929,12.696929,-0.167157,476.183929,12.949414,0.803282,476.183929,12.878866,0.123352,476.183929,12.825402,1.191383,476.183929,12.795036,1.438822,476.183929,12.840051,0.709863,
476.686890,12.742374,0.123447,476.686890,13.085802,2.280144,476.686890,12.702246,0.054992,476.686890,12.957536,0.665015,476.686890,12.871891,0.261909,476.686890,12.832094,1.266378,476.686890,12.830355,1.324276,476.686890,12.840086,0.725377,
477.189880,12.760360,0.078332,477.189880,13.091669,2.264370,477.189880,12.693031,-0.031455,477.189880,12.955856,0.719159,477.189880,12.874683,0.206589,477.189880,12.833970,1.143635,477.189880,12.821584,1.339341,477.189880,12.833178,0.737355,
477.692841,12.745969,0.232860,477.692841,13.089181,2.267572,477.692841,12.696877,0.032202,477.692841,12.954589,0.740529,477.692841,12.889658,0.347131,477.692841,12.839538,1.369722,477.692841,12.835899,1.472092,477.692841,12.851875,0.775816,
478.195831,12.736866,0.194269,478.195831,13.075638,2.281075,478.195831,12.693135,-0.048687,478.195831,12.940968,0.749393,478.195831,12.865480,0.240175,478.195831,12.814136,1.183418,478.195831,12.808314,1.330524,478.195831,12.833713,0.719720,
478.698822,12.739038,0.200808,478.698822,13.048052,2.418893,478.698822,12.701318,-0.058196,478.698822,12.940873,0.648508,478.698822,12.869448,0.214503,478.698822,12.817917,1.256777,478.698822,12.815102,1.241206,478.698822,12.831537,0.796192,
479.201843,12.767658,0.285731,479.201843,13.088217,2.419992,479.201843,12.718606,-0.078127,479.201843,12.953638,0.844045,479.201843,12.905540,0.138910,479.201843,12.827322,1.161936,479.201843,12.827138,1.320452,479.201843,12.835064,0.743359,
479.704865,12.762018,0.119655,479.704865,13.078311,2.347035,479.704865,12.710620,-0.095990,479.704865,12.967915,0.757963,479.704865,12.895593,0.220954,479.704865,12.817398,1.082609,479.704865,12.817957,1.377089,479.704865,12.851089,0.798486,
480.207886,12.772183,0.216302,480.207886,13.076012,2.468903,480.207886,12.744971,-0.043614,480.207886,12.971278,0.700440,480.207886,12.896734,0.187693,480.207886,12.854661,1.255045,480.207886,12.835175,1.231152,480.207886,12.832111,0.794318,
480.710907,12.766795,0.252442,480.710907,13.079268,2.334351,480.710907,12.731207,0.054196,480.710907,12.969344,0.700055,480.710907,12.920988,0.326339,480.710907,12.824591,1.300321,480.710907,12.819660,1.355421,480.710907,12.865029,0.657247,
481.213959,12.755239,0.187072,481.213959,13.063923,2.328634,481.213959,12.680438,-0.065708,481.213959,12.949103,0.602660,481.213959,12.900148,0.318527,481.213959,12.791311,1.210030,481.213959,12.808478,1.285356,481.213959,12.827171,0.774953,
481.717010,12.758673,0.137111,481.717010,13.055916,2.357347,481.717010,12.695570,-0.156350,481.717010,12.971972,0.773020,481.717010,12.876118,0.330798,481.717010,12.843823,1.245025,481.717010,12.819680,1.312675,481.717010,12.851923,0.805313,
482.220062,12.790884,0.152701,482.220062,13.065704,2.265082,482.220062,12.720215,-0.108745,482.220062,12.974091,0.768289,482.220062,12.907749,0.202525,482.220062,12.828707,1.263154,482.220062,12.864444,1.282174,482.220062,12.850005,0.722459,
482.723114,12.760621,0.120478,482.723114,13.085647,2.314201,482.723114,12.716266,-0.158151,482.723114,12.942589,0.802264,482.723114,12.901979,0.303252,482.723114,12.845107,1.234210,482.723114,12.838812,1.441012,482.723114,12.853147,0.784206,
483.226196,12.810242,0.099363,483.226196,13.073731,2.575064,483.226196,12.716474,-0.112565,483.226196,12.978731,0.734925,483.226196,12.918087,0.205995,483.226196,12.856603,1.208131,483.226196,12.856357,1.336225,483.226196,12.853010,0.752054,
483.729279,12.795602,0.167449,483.729279,13.071438,2.322348,483.729279,12.738412,-0.078425,483.729279,12.970640,0.567411,483.729279,12.905878,0.242697,483.729279,12.846447,1.202701,483.729279,12.822379,1.302255,483.729279,12.873092,0.805403,
484.232391,12.798099,0.201902,484.232391,13.076915,2.455542,484.232391,12.734476,-0.109119,484.232391,12.990525,0.674547,484.232391,12.936578,0.345572,484.232391,12.842040,1.335051,484.232391,12.847906,1.370591,484.232391,12.867705,0.749275,
484.735474,12.760834,0.179232,484.735474,13.085687,2.609260,484.735474,12.725477,-0.200922,484.735474,13.001413,0.704175,484.735474,12.913026,0.093512,484.735474,12.817535,1.314927,484.735474,12.837094,1.342720,484.735474,12.854033,0.730477,
485.238586,12.751095,0.261924,485.238586,13.081715,2.518747,485.238586,12.737475,-0.188717,485.238586,12.984347,0.706344,485.238586,12.901334,0.156573,485.238586,12.830949,1.368989,485.238586,12.839012,1.353273,485.238586,12.877638,0.736988,
485.741699,12.777844,0.199309,485.741699,13.061162,2.508375,485.741699,12.714878,-0.142562,485.741699,12.981727,0.683121,485.741699,12.911048,0.172059,485.741699,12.834663,1.455764,485.741699,12.846838,1.353718,485.741699,12.862835,0.811548,
486.244843,12.780287,0.139881,486.244843,13.088001,2.657135,486.244843,12.717981,0.010436,486.244843,12.999354,0.740555,486.244843,12.914167,0.074323,486.244843,12.857985,1.290320,486.244843,12.858792,1.407672,486.244843,12.896127,0.701084,
486.747986,12.768452,0.283491,486.747986,13.047226,2.444327,486.747986,12.727444,-0.091023,486.747986,12.953568,0.741090,486.747986,12.895761,0.246742,486.747986,12.822342,1.374840,486.747986,12.841787,1.371675,486.747986,12.868783,0.828898,
487.251129,12.787715,0.201794,487.251129,13.076413,2.514430,487.251129,12.736555,-0.244468,487.251129,12.992752,0.816345,487.251129,12.918288,0.212798,487.251129,12.850255,1.349733,487.251129,12.843273,1.255649,487.251129,12.878310,0.791565,
487.754272,12.797839,0.305772,487.754272,13.045642,2.197812,487.754272,12.733154,-0.162863,487.754272,12.992439,0.613429,487.754272,12.912496,0.222186,487.754272,12.845279,1.232002,487.754272,12.877244,1.362023,487.754272,12.867981,0.796112,
488.257446,12.797373,0.135024,488.257446,13.076134,2.252458,488.257446,12.736285,-0.237307,488.257446,12.961340,0.705880,488.257446,12.914271,0.376743,488.257446,12.861431,1.221281,488.257446,12.845723,1.310106,488.257446,12.871903,0.837245,
488.760620,12.780148,0.246959,488.760620,13.046616,2.429295,488.760620,12.697273,-0.249471,488.760620,12.980624,0.688600,488.760620,12.927086,0.225354,488.760620,12.835893,1.266707,488.760620,12.843448,1.338683,488.760620,12.894023,0.601457,
489.263794,12.823343,0.217076,489.263794,13.073565,2.486764,489.263794,12.748443,-0.301940,489.263794,13.001115,0.681486,489.263794,12.928582,0.309923,489.263794,12.861192,1.235777,489.263794,12.854599,1.344906,489.263794,12.897054,0.637928,
489.766998,12.808309,0.220653,489.766998,13.071215,2.509608,489.766998,12.724675,-0.116142,489.766998,13.022078,0.652130,489.766998,12.907477,0.243964,489.766998,12.871193,1.296509,489.766998,12.854504,1.285832,489.766998,12.887219,0.725345,
490.270172,12.814261,0.278971,490.270172,13.093293,2.421871,490.270172,12.758976,-0.243717,490.270172,13.038316,0.616929,490.270172,12.952022,0.342024,490.270172,12.866922,1.339160,490.270172,12.858139,1.355742,490.270172,12.895255,0.642208,
490.773376,12.829196,0.254841,490.773376,13.065006,2.435035,490.773376,12.762209,-0.110776,490.773376,12.984791,0.709846,490.773376,12.934208,0.239533,490.773376,12.849817,1.326161,490.773376,12.876564,1.352621,490.773376,12.900606,0.790483,
491.276611,12.820163,0.228730,491.276611,13.063740,2.400085,491.276611,12.743469,-0.210566,491.276611,13.011569,0.695307,491.276611,12.957832,0.246596,491.276611,12.860531,1.275033,491.276611,12.836781,1.248047,491.276611,12.904880,0.880246,
491.779846,12.815972,0.248014,491.779846,13.082841,2.346851,491.779846,12.725230,-0.240739,491.779846,12.990668,0.664872,491.779846,12.944817,0.285122,491.779846,12.856072,1.152910,491.779846,12.878923,1.293443,491.779846,12.887971,0.871034,
492.283081,12.820080,0.279347,492.283081,13.084375,2.528026,492.283081,12.776186,-0.276633,492.283081,13.026149,0.637070,492.283081,12.921473,0.295417,492.283081,12.870106,1.289075,492.283081,12.870368,1.315862,492.283081,12.890448,0.704153,
492.786316,12.837727,0.294811,492.786316,13.082120,2.456120,492.786316,12.755429,-0.351996,492.786316,13.002736,0.754213,492.786316,12.941253,0.214847,492.786316,12.862920,1.128888,492.786316,12.878451,1.216965,492.786316,12.920746,0.737455,
493.289551,12.839976,0.140426,493.289551,13.084405,2.438009,493.289551,12.737823,-0.196345,493.289551,13.009810,0.575376,493.289551,12.936789,0.176085,493.289551,12.880722,1.255914,493.289551,12.871808,1.264899,493.289551,12.921317,0.791627,
493.792816,12.843766,0.242913,493.792816,13.085093,2.401158,493.792816,12.737512,-0.284839,493.792816,13.016326,0.722830,493.792816,12.942555,0.313679,493.792816,12.870642,1.371699,493.792816,12.870450,1.205595,493.792816,12.910954,0.809702,
494.296082,12.824365,0.286994,494.296082,13.087886,2.504178,494.296082,12.759012,-0.229314,494.296082,13.017138,0.673417,494.296082,12.923807,0.206046,494.296082,12.872988,1.288471,494.296082,12.895492,1.288325,494.296082,12.896083,0.838926,
494.799377,12.844713,0.179961,494.799377,13.093479,2.519021,494.799377,12.755184,-0.119786,494.799377,13.025103,0.735123,494.799377,12.953626,0.280305,494.799377,12.890822,1.291106,494.799377,12.888657,1.427644,494.799377,12.921867,0.796365,
495.302643,12.854289,0.095421,495.302643,13.064136,2.409410,495.302643,12.781983,-0.211147,495.302643,13.012206,0.688410,495.302643,12.941885,0.316786,495.302643,12.852614,1.297364,495.302643,12.913460,1.287322,495.302643,12.895851,0.649892,
495.805939,12.835283,0.227338,495.805939,13.102670,2.377080,495.805939,12.790442,-0.354251,495.805939,13.053170,0.730197,495.805939,12.947792,0.150621,495.805939,12.868966,1.300747,495.805939,12.892244,1.326431,495.805939,12.925632,0.747083,
496.309235,12.841850,0.237893,496.309235,13.080828,2.449283,496.309235,12.764099,-0.228735,496.309235,13.019591,0.644016,496.309235,12.952765,0.230814,496.309235,12.878251,1.245755,496.309235,12.883821,1.278518,496.309235,12.912459,0.809051,
